,Unnamed: 0,x
1698,27234,"Godman Army Air Field,Godman Army Air Field(FTK)"
1699,27236,"Fort Worth Meacham International Airport,Fort Worth Meacham International Airport(FTW)"
1700,27237,"Fulton County Airport Brown Field,Fulton County Airport Brown Field(FTY)"
1701,27241,"Fort Wayne International Airport,Fort Wayne International Airport(FWA)"
1702,27246,"Fort Lauderdale Executive Airport,Fort Lauderdale Executive Airport(FXE)"
1703,27251,"Drake Field,Drake Field(FYV)"
1705,27308,"Gillette Campbell County Airport,Gillette Campbell County Airport(GCC)"
1706,27310,"Garden City Regional Airport,Garden City Regional Airport(GCK)"
1707,27312,"Grand Canyon National Park Airport,Grand Canyon National Park Airport(GCN)"
1708,27318,"Dawson Community Airport,Dawson Community Airport(GDV)"
1709,27321,"Spokane International Airport,Spokane International Airport(GEG)"
1710,27328,"Grand Forks International Airport,Grand Forks International Airport(GFK)"
1711,27329,"Floyd Bennett Memorial Airport,Floyd Bennett Memorial Airport(GFL)"
1712,27333,"East Texas Regional Airport,East Texas Regional Airport(GGG)"
1713,27336,"Wokal Field Glasgow International Airport,Wokal Field Glasgow International Airport(GGW)"
1714,27341,"Grand Junction Regional Airport,Grand Junction Regional Airport(GJT)"
1715,27345,"Renner Field-Goodland Municipal Airport,Renner Field-Goodland Municipal Airport(GLD)"
1716,27347,"Mid Delta Regional Airport,Mid Delta Regional Airport(GLH)"
1717,27349,"Scholes International At Galveston Airport,Scholes International At Galveston Airport(GLS)"
1718,27353,"Greenville Downtown Airport,Greenville Downtown Airport(GMU)"
1719,27359,"Gainesville Regional Airport,Gainesville Regional Airport(GNV)"
1720,27361,"Groton New London Airport,Groton New London Airport(GON)"
1721,27366,"Glacier Park International Airport,Glacier Park International Airport(FCA)"
1722,27368,"Gulfport Biloxi International Airport,Gulfport Biloxi International Airport(GPT)"
1723,27371,"Austin Straubel International Airport,Austin Straubel International Airport(GRB)"
1724,27374,"Gray Army Air Field,Gray Army Air Field(GRF)"
1725,27375,"Central Nebraska Regional Airport,Central Nebraska Regional Airport(GRI)"
1726,27376,"Robert Gray  Army Air Field Airport,Robert Gray  Army Air Field Airport(GRK)"
1727,27379,"Gerald R. Ford International Airport,Gerald R. Ford International Airport(GRR)"
1728,27380,"Seymour Johnson Air Force Base,Seymour Johnson Air Force Base(GSB)"
1729,27382,"Piedmont Triad International Airport,Piedmont Triad International Airport(GSO)"
1730,27383,"Greenville Spartanburg International Airport,Greenville Spartanburg International Airport(GSP)"
1732,27387,"Great Falls International Airport,Great Falls International Airport(GTF)"
1733,27389,"Golden Triangle Regional Airport,Golden Triangle Regional Airport(GTR)"
1734,27392,"Gallup Municipal Airport,Gallup Municipal Airport(GUP)"
1735,27393,"Grissom Air Reserve Base,Grissom Air Reserve Base(GUS)"
1736,27394,"Guymon Municipal Airport,Guymon Municipal Airport(GUY)"
1737,27402,"Greenwood–Leflore Airport,Greenwood–Leflore Airport(GWO)"
1738,27413,"Gary Chicago International Airport,Gary Chicago International Airport(GYY)"
1739,27442,"Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg Bobby L Chain Municipal Airport(HBG)"
1740,27444,"Hobart Regional Airport,Hobart Regional Airport(HBR)"
1741,27461,"Hartford Brainard Airport,Hartford Brainard Airport(HFD)"
1742,27465,"Hagerstown Regional Richard A Henson Field,Hagerstown Regional Richard A Henson Field(HGR)"
1743,27468,"Jack Northrop Field Hawthorne Municipal Airport,Jack Northrop Field Hawthorne Municipal Airport(HHR)"
1744,27470,"Range Regional Airport,Range Regional Airport(HIB)"
1745,27472,"Hill Air Force Base,Hill Air Force Base(HIF)"
1746,27475,"Portland Hillsboro Airport,Portland Hillsboro Airport(HIO)"
1747,27480,"Hickory Regional Airport,Hickory Regional Airport(HKY)"
1748,27484,"Wheeling Ohio County Airport,Wheeling Ohio County Airport(HLG)"
1749,27486,"Helena Regional Airport,Helena Regional Airport(HLN)"
1750,27487,"Hood Army Air Field,Hood Army Air Field(HLR)"
1751,27490,"Holloman Air Force Base,Holloman Air Force Base(HMN)"
1752,27498,"Lea County Regional Airport,Lea County Regional Airport(HOB)"
1753,27501,"Huron Regional Airport,Huron Regional Airport(HON)"
1754,27502,"Campbell AAF (Fort Campbell) Air Field,Campbell AAF (Fort Campbell) Air Field(HOP)"
1755,27503,"Memorial Field,Memorial Field(HOT)"
1756,27504,"William P Hobby Airport,William P Hobby Airport(HOU)"
1757,27505,"Westchester County Airport,Westchester County Airport(HPN)"
1758,27509,"Bowerman Airport,Bowerman Airport(HQM)"
1759,27514,"Valley International Airport,Valley International Airport(HRL)"
1760,27515,"Boone County Airport,Boone County Airport(HRO)"
1762,27527,"Homestead ARB Airport,Homestead ARB Airport(HST)"
1763,27528,"Huntsville International Carl T Jones Field,Huntsville International Carl T Jones Field(HSV)"
1764,27532,"Tri-State/Milton J. Ferguson Field,Tri-State/Milton J. Ferguson Field(HTS)"
1765,27534,"Redstone Army Air Field,Redstone Army Air Field(HUA)"
1766,27535,"Terre Haute Regional Airport, Hulman Field,Terre Haute Regional Airport, Hulman Field(HUF)"
1767,27536,"Houlton International Airport,Houlton International Airport(HUL)"
1768,27538,"Hutchinson Municipal Airport,Hutchinson Municipal Airport(HUT)"
1769,27541,"Tweed New Haven Airport,Tweed New Haven Airport(HVN)"
1770,27542,"Havre City County Airport,Havre City County Airport(HVR)"
1771,27552,"Barnstable Municipal Boardman Polando Field,Barnstable Municipal Boardman Polando Field(HYA)"
1773,27554,"Sawyer County Airport,Sawyer County Airport(HYR)"
1774,27555,"Hays Regional Airport,Hays Regional Airport(HYS)"
1775,27597,"Mc Connell Air Force Base,Mc Connell Air Force Base(IAB)"
1776,27598,"Washington Dulles International Airport,Washington Dulles International Airport(IAD)"
1777,27599,"Niagara Falls International Airport,Niagara Falls International Airport(IAG)"
1778,27600,"George Bush Intercontinental Houston Airport,George Bush Intercontinental Houston Airport(IAH)"
1779,27605,"Wichita Eisenhower National Airport,Wichita Eisenhower National Airport(ICT)"
1780,27606,"Idaho Falls Regional Airport,Idaho Falls Regional Airport(IDA)"
1781,27623,"Greater Kankakee Airport,Greater Kankakee Airport(IKK)"
1782,27627,"New Castle Airport,New Castle Airport(ILG)"
1783,27629,"Wilmington International Airport,Wilmington International Airport(ILM)"
1784,27630,"Wilmington Airpark,Wilmington Airpark(ILN)"
1785,27635,"Indianapolis International Airport,Indianapolis International Airport(IND)"
1786,27637,"Winkler County Airport,Winkler County Airport(INK)"
1787,27638,"Falls International Airport,Falls International Airport(INL)"
1788,27640,"Smith Reynolds Airport,Smith Reynolds Airport(INT)"
1789,27641,"Winslow Lindbergh Regional Airport,Winslow Lindbergh Regional Airport(INW)"
1790,27645,"Imperial County Airport,Imperial County Airport(IPL)"
1791,27646,"Williamsport Regional Airport,Williamsport Regional Airport(IPT)"
1792,27648,"Kirksville Regional Airport,Kirksville Regional Airport(IRK)"
1793,27651,"Kissimmee Gateway Airport,Kissimmee Gateway Airport(ISM)"
1794,27652,"Sloulin Field International Airport,Sloulin Field International Airport(ISN)"
1795,27653,"Kinston Regional Jetport At Stallings Field,Kinston Regional Jetport At Stallings Field(ISO)"
1796,27654,"Long Island Mac Arthur Airport,Long Island Mac Arthur Airport(ISP)"
1797,27658,"Ithaca Tompkins Regional Airport,Ithaca Tompkins Regional Airport(ITH)"
1798,27660,"Phoenix-Mesa-Gateway Airport,Phoenix-Mesa-Gateway Airport(AZA)"
1799,27671,"Jackson Hole Airport,Jackson Hole Airport(JAC)"
1800,27672,"Jackson-Medgar Wiley Evers International Airport,Jackson-Medgar Wiley Evers International Airport(JAN)"
1801,27675,"Jacksonville International Airport,Jacksonville International Airport(JAX)"
1802,27676,"Jonesboro Municipal Airport,Jonesboro Municipal Airport(JBR)"
1803,27677,"Kimble County Airport,Kimble County Airport(JCT)"
1804,27683,"John F Kennedy International Airport,John F Kennedy International Airport(JFK)"
1805,27687,"Chautauqua County-Jamestown Airport,Chautauqua County-Jamestown Airport(JHW)"
1807,27691,"Joplin Regional Airport,Joplin Regional Airport(JLN)"
1808,27693,"Jamestown Regional Airport,Jamestown Regional Airport(JMS)"
1809,27699,"John Murtha Johnstown Cambria County Airport,John Murtha Johnstown Cambria County Airport(JST)"
1810,27708,"Jackson County Reynolds Field,Jackson County Reynolds Field(JXN)"
1811,27754,"Southwest Washington Regional Airport,Southwest Washington Regional Airport(KLS)"
1812,27792,"Purdue University Airport,Purdue University Airport(LAF)"
1813,27793,"Lakeland Linder International Airport,Lakeland Linder International Airport(LAL)"
1814,27795,"Capital City Airport,Capital City Airport(LAN)"
1815,27796,"Laramie Regional Airport,Laramie Regional Airport(LAR)"
1816,27797,"McCarran International Airport,McCarran International Airport(LAS)"
1817,27798,"Lawton Fort Sill Regional Airport,Lawton Fort Sill Regional Airport(LAW)"
1818,27799,"Los Angeles International Airport,Los Angeles International Airport(LAX)"
1819,27800,"Lubbock Preston Smith International Airport,Lubbock Preston Smith International Airport(LBB)"
1820,27801,"Arnold Palmer Regional Airport,Arnold Palmer Regional Airport(LBE)"
1821,27802,"North Platte Regional Airport Lee Bird Field,North Platte Regional Airport Lee Bird Field(LBF)"
1822,27803,"Liberal Mid-America Regional Airport,Liberal Mid-America Regional Airport(LBL)"
1823,27806,"Lumberton Regional Airport,Lumberton Regional Airport(LBT)"
1824,27807,"Texas Gulf Coast Regional Airport,Texas Gulf Coast Regional Airport(LJN)"
1825,27809,"Lake Charles Regional Airport,Lake Charles Regional Airport(LCH)"
1826,27811,"Rickenbacker International Airport,Rickenbacker International Airport(LCK)"
1827,27815,"Lebanon Municipal Airport,Lebanon Municipal Airport(LEB)"
1828,27816,"Leesburg International Airport,Leesburg International Airport(LEE)"
1829,27819,"Blue Grass Airport,Blue Grass Airport(LEX)"
1830,27820,"Langley Air Force Base,Langley Air Force Base(LFI)"
1831,27821,"Angelina County Airport,Angelina County Airport(LFK)"
1832,27822,"Lafayette Regional Airport,Lafayette Regional Airport(LFT)"
1833,27823,"La Guardia Airport,La Guardia Airport(LGA)"
1834,27824,"Long Beach /Daugherty Field/ Airport,Long Beach /Daugherty Field/ Airport(LGB)"
1835,27828,"Logan-Cache Airport,Logan-Cache Airport(LGU)"
1836,27838,"Bill & Hillary Clinton National Airport/Adams Field,Bill & Hillary Clinton National Airport/Adams Field(LIT)"
1838,27852,"Crater Lake-Klamath Regional Airport,Crater Lake-Klamath Regional Airport(LMT)"
1839,27855,"Hunt Field,Hunt Field(LND)"
1840,27856,"Lincoln Airport,Lincoln Airport(LNK)"
1841,27861,"Lancaster Airport,Lancaster Airport(LNS)"
1842,27862,"Derby Field,Derby Field(LOL)"
1843,27865,"Bowman Field,Bowman Field(LOU)"
1844,27866,"London-Corbin Airport/Magee Field,London-Corbin Airport/Magee Field(LOZ)"
1845,27871,"Laredo International Airport,Laredo International Airport(LRD)"
1846,27872,"Little Rock Air Force Base,Little Rock Air Force Base(LRF)"
1847,27876,"Las Cruces International Airport,Las Cruces International Airport(LRU)"
1848,27879,"La Crosse Municipal Airport,La Crosse Municipal Airport(LSE)"
1849,27880,"Lawson Army Air Field (Fort Benning),Lawson Army Air Field (Fort Benning)(LSF)"
1850,27883,"Nellis Air Force Base,Nellis Air Force Base(LSV)"
1851,27884,"Altus Air Force Base,Altus Air Force Base(LTS)"
1852,27887,"Luke Air Force Base,Luke Air Force Base(LUF)"
1853,27889,"Cincinnati Municipal Airport Lunken Field,Cincinnati Municipal Airport Lunken Field(LUK)"
1854,27896,"Mission Field,Mission Field(LVM)"
1855,27898,"Las Vegas Municipal Airport,Las Vegas Municipal Airport(LVS)"
1856,27900,"Greenbrier Valley Airport,Greenbrier Valley Airport(LWB)"
1857,27903,"Lawrence Municipal Airport,Lawrence Municipal Airport(LWM)"
1858,27904,"Lewiston Nez Perce County Airport,Lewiston Nez Perce County Airport(LWS)"
1859,27905,"Lewistown Municipal Airport,Lewistown Municipal Airport(LWT)"
1860,27912,"Lynchburg Regional Preston Glenn Field,Lynchburg Regional Preston Glenn Field(LYH)"
1861,27984,"Midland International Airport,Midland International Airport(MAF)"
1862,27990,"Mobridge Municipal Airport,Mobridge Municipal Airport(MBG)"
1863,27993,"MBS International Airport,MBS International Airport(MBS)"
1864,27996,"Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb/Pike County Airport/John E Lewis Field(MCB)"
1865,27997,"Mc Clellan Airfield,Mc Clellan Airfield(MCC)"
1866,27999,"Merced Regional Macready Field,Merced Regional Macready Field(MCE)"
1867,28000,"Mac Dill Air Force Base,Mac Dill Air Force Base(MCF)"
1868,28001,"Kansas City International Airport,Kansas City International Airport(MCI)"
1869,28002,"Mc Cook Ben Nelson Regional Airport,Mc Cook Ben Nelson Regional Airport(MCK)"
1870,28003,"Middle Georgia Regional Airport,Middle Georgia Regional Airport(MCN)"
1871,28004,"Orlando International Airport,Orlando International Airport(MCO)"
1872,28005,"Mason City Municipal Airport,Mason City Municipal Airport(MCW)"
1873,28011,"Southern Illinois Airport,Southern Illinois Airport(MDH)"
1874,28014,"Harrisburg International Airport,Harrisburg International Airport(MDT)"
1875,28015,"Chicago Midway International Airport,Chicago Midway International Airport(MDW)"
1876,28018,"Key Field,Key Field(MEI)"
1877,28020,"Memphis International Airport,Memphis International Airport(MEM)"
1878,28021,"Castle Airport,Castle Airport(MER)"
1879,28026,"Mansfield Lahm Regional Airport,Mansfield Lahm Regional Airport(MFD)"
1880,28027,"Mc Allen Miller International Airport,Mc Allen Miller International Airport(MFE)"
1881,28029,"Rogue Valley International Medford Airport,Rogue Valley International Medford Airport(MFR)"
1882,28032,"Dobbins Air Reserve Base,Dobbins Air Reserve Base(MGE)"
1883,28035,"Montgomery Regional (Dannelly Field) Airport,Montgomery Regional (Dannelly Field) Airport(MGM)"
1884,28038,"Morgantown Municipal Walter L. Bill Hart Field,Morgantown Municipal Walter L. Bill Hart Field(MGW)"
1885,28041,"Manhattan Regional Airport,Manhattan Regional Airport(MHK)"
1886,28044,"Sacramento Mather Airport,Sacramento Mather Airport(MHR)"
1887,28045,"Manchester-Boston Regional Airport,Manchester-Boston Regional Airport(MHT)"
1888,28047,"Miami International Airport,Miami International Airport(MIA)"
1889,28048,"Minot Air Force Base,Minot Air Force Base(MIB)"
1890,28050,"Delaware County Johnson Field,Delaware County Johnson Field(MIE)"
1891,28053,"Millville Municipal Airport,Millville Municipal Airport(MIV)"
1892,28059,"Charles B. Wheeler Downtown Airport,Charles B. Wheeler Downtown Airport(MKC)"
1893,28060,"General Mitchell International Airport,General Mitchell International Airport(MKE)"
1894,28063,"McKellar-Sipes Regional Airport,McKellar-Sipes Regional Airport(MKL)"
1895,28070,"Melbourne International Airport,Melbourne International Airport(MLB)"
1896,28071,"Mc Alester Regional Airport,Mc Alester Regional Airport(MLC)"
1897,28075,"Quad City International Airport,Quad City International Airport(MLI)"
1898,28078,"Frank Wiley Field,Frank Wiley Field(MLS)"
1899,28080,"Monroe Regional Airport,Monroe Regional Airport(MLU)"
1900,28087,"Mc Entire Joint National Guard Base,Mc Entire Joint National Guard Base(MMT)"
1901,28088,"Morristown Municipal Airport,Morristown Municipal Airport(MMU)"
1903,28101,"Mobile Regional Airport,Mobile Regional Airport(MOB)"
1904,28102,"Modesto City Co-Harry Sham Field,Modesto City Co-Harry Sham Field(MOD)"
1905,28105,"Minot International Airport,Minot International Airport(MOT)"
1906,28113,"Edward F Knapp State Airport,Edward F Knapp State Airport(MPV)"
1907,28121,"Smyrna Airport,Smyrna Airport(MQY)"
1908,28122,"Eastern WV Regional Airport/Shepherd Field,Eastern WV Regional Airport/Shepherd Field(MRB)"
1909,28129,"Monterey Peninsula Airport,Monterey Peninsula Airport(MRY)"
1910,28131,"Northwest Alabama Regional Airport,Northwest Alabama Regional Airport(MSL)"
1911,28132,"Dane County Regional Truax Field,Dane County Regional Truax Field(MSN)"
1912,28133,"Missoula International Airport,Missoula International Airport(MSO)"
1913,28134,"Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport(MSP)"
1914,28135,"Massena International Richards Field,Massena International Richards Field(MSS)"
1915,28137,"Louis Armstrong New Orleans International Airport,Louis Armstrong New Orleans International Airport(MSY)"
1916,28139,"Selfridge Air National Guard Base Airport,Selfridge Air National Guard Base Airport(MTC)"
1917,28140,"The Florida Keys Marathon Airport,The Florida Keys Marathon Airport(MTH)"
1918,28141,"Montrose Regional Airport,Montrose Regional Airport(MTJ)"
1919,28142,"Martin State Airport,Martin State Airport(MTN)"
1920,28148,"Muir Army Air Field (Fort Indiantown Gap) Airport,Muir Army Air Field (Fort Indiantown Gap) Airport(MUI)"
1921,28150,"Mountain Home Air Force Base,Mountain Home Air Force Base(MUO)"
1922,28162,"Grant County International Airport,Grant County International Airport(MWH)"
1923,28168,"Maxwell Air Force Base,Maxwell Air Force Base(MXF)"
1924,28173,"McCall Municipal Airport,McCall Municipal Airport(MYL)"
1925,28174,"Myrtle Beach International Airport,Myrtle Beach International Airport(MYR)"
